id_documento,titulo,fecha
2973,Presidente convoca a sumar voluntades por el crecimiento económico del país,18.02.2019
2974,Presidente recibe en Palacio Nacional a la princesa Astrid de Bélgica,18.02.2019
2975,Presidente firma decreto para convertir penal de Islas Marías en centro cultural,18.02.2019
2976,Desde las Islas Marías,18.02.2019
2977,Arranca programa ‘Sembrando Vida’ en el norte del país; comienza Durango con 25 mil hectáreas,18.02.2019
2978,Presidente AMLO promete concluir obras y bienestar en Mazatlán,18.02.2019
2979,Presidente se compromete a terminar carretera Los Herrera-Tamazula en Durango,18.02.2019
2980,Construcción de carretera Badiraguato-Guadalupe y Calvo concluye este sexenio: presidente AMLO,18.02.2019
2981,Presentan medidas de rescate financiero a Pemex,18.02.2019
2982,Presidente muestra las resoluciones del INAI sobre caso Odebrecht,18.02.2019
2983,Gobierno de México y ONU establecen alianza estratégica contra la corrupción,13.02.2019
2984,Con sello postal de Emiliano Zapata, conmemoran 60 años de la Comisión Nacional de Libro de Texto Gratuitos,13.02.2019
2985,En Plaza de las Tres Culturas, presidente entrega becas y garantiza acceso a la educación,13.02.2019
2986,En Declaranet o nueva plataforma, bienes de servidores públicos se transparentarán sin reservas: presidente,13.02.2019
2987,Define presidente plan de fortalecimiento al sector eléctrico; nombra a ex funcionarios que frenaron desarrollo de CFE,13.02.2019
2988,Presidente AMLO propone en Morelos Consulta Ciudadana sobre termoeléctrica Huexca,13.02.2019
2989,Confirma presidente creación de sistema aeroportuario; Sedena administrará aeropuerto de Santa Lucía,13.02.2019
2990,Reciben Becas para el Bienestar estudiantes del Estado de México,13.02.2019
2991,En aniversario de la Marcha de la Lealtad, Fuerzas Armadas se comprometen con proyecto de la Guardia Nacional,13.02.2019
2992,Impulsa a pequeños productores de zonas de alta marginación Programa Nacional de Fertilizantes,13.02.2019
2993,En entrega de apoyos al campo, presidente reitera llamado a la reconciliación,08.02.2019
2994,Consulta Ciudadana definirá destino de termoeléctrica Huexca,08.02.2019
2995,En entrega de becas, presidente ofrece protección a quien ayude en caso Ayotzinapa,08.02.2019
2996,Apoyos se entregarán directamente a beneficiarios, subraya presidente AMLO,08.02.2019
2997,Plan de apoyo del Infonavit alivia deuda de los trabajadores,08.02.2019
2998,Corresponderá a futuras generaciones elaborar cuarta Constitución: presidente AMLO,08.02.2019
2999,Presidente anunciará reducción de carga fiscal y otras medidas de apoyo a Pemex,08.02.2019
3000,Concluyen censos de bienestar en tres estados; padrones serán públicos,08.02.2019
3001,Haremos lo humanamente posible en búsqueda de desaparecidos: presidente AMLO,08.02.2019
3002,Sembrando Vida creará 20 mil empleos en Córdoba, Veracruz,08.02.2019
3003,Programa Sembrando Vida ofrecerá oportunidades de empleo en Veracruz,02.02.2019
3004,Presidente visita vivero del programa Sembrando Vida en Cárdenas, Tabasco,02.02.2019
3005,Arranca Sembrando Vida, programa de reforestación y generación de empleos,02.02.2019
3006,Apoyos de Programas Integrales de Bienestar llegan a Tlaxcala,02.02.2019
3007,En próximos días abasto de combustible se estabilizará por completo: presidente AMLO,02.02.2019
3008,Afianzan relación bilateral México y España,02.02.2019
3009,Reconoce presidente fallo de la SCJN en litigio,02.02.2019
3010,Garantizará seguridad alimentaria crecimiento de la Canasta Básica,02.02.2019
3011,Presidente elimina «lujos y gastos superfluos» con venta de vehículos en Santa Lucía,02.02.2019
3012,Presidente anuncia posible regularización en abasto de combustible,28.01.2019
3013,Escuelas formarán nuevas figuras del béisbol: presidente AMLO,28.01.2019
3014,Presidente AMLO presenta Estrategia Nacional de Lectura,28.01.2019
3015,Reciben en Sinaloa beneficios de los Programas Integrales de Bienestar,28.01.2019
3016,Retoma presidente AMLO proyecto de Presa Santa María en Sinaloa,28.01.2019
3017,Regresa presidente AMLO a Nayarit para supervisar apoyo a damnificados por Huracán Willa,28.01.2019
3018,Gasoapp, la aplicación para comparar precios de gasolina y ubicar estaciones de carga,28.01.2019
3019,Convoca presidente a la unidad nacional contra la corrupción e impunidad,28.01.2019
3020,Presidente llama a respetar proceso electoral extraordinario en Puebla,28.01.2019
3021,Administración no contratará a personas con antecedentes de corrupción,28.01.2019
3022,Transparenta gobierno compra de pipas para distribución de combustible,24.01.2019
3023,Informarán sistemas de radio y televisión pública con coordinación editorial y autonomía,24.01.2019
3024,Ofrece presidente alternativas de trabajo y desarrollo en Ixtlahuaca,24.01.2019
3025,Con trabajo y apoyos sociales, combate gobierno robo de combustible,24.01.2019
3026,Programas de Bienestar se suman a Plan contra robo de combustible,24.01.2019
3027,Por humanidad, garantizará gobierno apoyo humanitario a víctimas de Tlahuelilpan,24.01.2019
3028,Reciben alta médica 2 lesionados por explosión en Tlahuelilpan; atienden unidades especializadas a hospitalizados,24.01.2019
3029,Víctimas de explosión en Tlahuelilpan y familiares tendrán todo nuestro apoyo: presidente AMLO,24.01.2019
3030,Reporta gobierno acciones emergentes ante hechos de Tlahuelilpan, Hidalgo,24.01.2019
3031,Actividad productiva se fortalece con precios de garantía a granos básicos,24.01.2019
3032,Presidente convoca a operadores de pipas para distribuir combustible,18.01.2019
3033,Eficaz actuación de Fuerzas Armadas contribuye a normalizar abasto de combustibles: presidente AMLO,18.01.2019
3034,Arroja resultados positivos Plan contra robo de combustible,18.01.2019
3035,El presidente Andrés Manuel López Obrador se reunió este martes con integrantes de su gabinete y legisladores en Palacio Nacional,18.01.2019
3036,Benefician a Iztapalapa programas integrales de desarrollo,18.01.2019
3037,Programas de Bienestar fortalecerán estrategia contra robo de combustible,18.01.2019
3038,Presentan avances del plan contra el robo de combustible,18.01.2019
3039,Cartilla Moral,18.01.2019
3040,Pensión a adultos mayores será derecho universal y constitucional: presidente AMLO,18.01.2019
3041,Presidente agradece apoyo de la población en estrategia contra robo combustible,18.01.2019
3042,Con actividades artístico-culturales y membrete en papelería oficial, Gobierno rinde homenaje a Emiliano Zapata,12.01.2019
3043,Inicia entrega de pensiones para el bienestar a personas con capacidades diferentes,12.01.2019
3044,2019, año de Emiliano Zapata,12.01.2019
3045,2019, año de Emiliano Zapata,12.01.2019
3046,Pensionará gobierno a personas con discapacidad,12.01.2019
3047,Arranca Jóvenes Construyendo el Futuro con entrega de tarjetas de pago a aprendices,12.01.2019
3048,Ofrece Gobierno oportunidades laborales para erradicar delitos como el robo de combustible,12.01.2019
3049,Política exterior se basa en respeto a la Constitución: presidente,12.01.2019
3050,Pide presidente evitar compras de pánico; «hay combustible suficiente», reitera,12.01.2019
3051,Promueve inclusión Programa de Impulso al Sector Financiero,12.01.2019
3052,Continúa proceso de justicia y liberación de presos políticos,08.01.2019
3053,Hay suficiente gasolina para abastecer el país: presidente,08.01.2019
3054,Lista la implementación de Zona Libre en Tijuana, Baja California,08.01.2019
3055,Beneficiará Zona Libre de la Frontera Norte a municipios de Chihuahua,08.01.2019
3056,Inicio del Programa de la Zona Libre de la Frontera Norte,08.01.2019
3057,Lanza Gobierno sistema de información sobre incidencia delictiva,08.01.2019
3058,Publica presidente su declaración de bienes,08.01.2019
3059,Con inauguración de nuevas oficinas en Michoacán, inicia descentralización del IMSS,08.01.2019
3060,Avanza construcción del Sistema de Información sobre incidencia delictiva,08.01.2019
3061,Presidente convoca a jóvenes a conformar Guardia Nacional,08.01.2019
3062,Presidente envía mensaje de inicio de año 2019,01.01.2019
3063,Asiste presidente a la toma de protesta de gobernador de Tabasco, Adán Augusto López,01.01.2019
3064,Presidente envía mensaje a los mexicanos por Año Nuevo,01.01.2019
3065,Presidente firma decreto para aumentar salario y bajar IVA e ISR en frontera norte,01.01.2019
3066,Anuncia presidente programas de desarrollo para la Comarca Lagunera,01.01.2019
3067,Expertos internacionales participan en investigación sobre desplome de aeronave en Puebla,01.01.2019
3068,Supervisa presidente ampliación de L12 del Metro,01.01.2019
3069,Anuncia Presidente Plan contra Robo de Hidrocarburos,01.01.2019
3070,Investigación a fondo y transparente, compromiso del Gobierno de México en caso Puebla,01.01.2019
3071,El presidente Andrés Manuel López Obrador celebró la aprobación del Presupuesto de Egresos de la Federación 2019.,01.01.2019
3072,Inversión pública y privada nacional financiarán Plan de Desarrollo del Istmo de Tehuantepec,23.12.2018
3073,Arranca Programa Nacional de Infraestructura Carretera 2018-2024,23.12.2018
3074,Anuncia presidente Programa de Pavimentación de Caminos a Cabeceras Municipales,23.12.2018
3075,Programa Nacional de los Pueblos Indígenas en Oaxaca priorizará a comunidades pobres,23.12.2018
3076,Afores reducen comisiones. Fija Gobierno de México postura humanitaria respecto a migrantes,23.12.2018
3077,Destinará Gobierno presupuesto histórico para personas con discapacidad en 2019: presidente de México,23.12.2018
3078,Acuerdo de recompra de bonos NAIM abre paso a construcción de pistas en Santa Lucía,23.12.2018
3079,Atestigua presidente entrega de medalla Belisario Domínguez,23.12.2018
3080,México y Canadá unirán esfuerzos para producir energía limpia,23.12.2018
3081,Destaca presidente acuerdo entre México y EUA para el desarrollo en Centroamérica y sureste del país,23.12.2018
3082,Gobierno reducirá gastos para conservar presupuesto de universidades públicas,19.12.2018
3083,Porcentaje de aumento del salario mínimo nominal y real (1989-2019),19.12.2018
3084,PEF 2019 se corregirá; universidades mantendrán presupuesto, anuncia presidente,19.12.2018
3085,Nestlé anuncia inversión para construcción de planta en Veracruz,19.12.2018
3086,Presidente devuelve excedente de su salario,19.12.2018
3087,Incremento al salario mínimo fortalecerá economía y mercado interno: presidente de México,19.12.2018
3088,Seguridad pública e interior, prioridades de Estado: presidente de México,19.12.2018
3089,Presupuesto 2019, diseñado para cumplimiento de compromisos,19.12.2018
3090,Garantiza presidente protección a la riqueza natural por obras del Tren Maya,19.12.2018
3091,Tren Maya potenciará turismo, trabajo y bienestar: presidente de México,19.12.2018
3092,Inversión y  producción, ejes del Plan Nacional de Hidrocarburos,15.12.2018
3093,Firma presidente el Acuerdo para garantizar el derecho universal a la salud,15.12.2018
3094,Anuncia presidente Plan de Salud Integral,15.12.2018
3095,Presidente se reúne con gabinete en Palacio Nacional,15.12.2018
3096,Asiste presidente López Obrador a informe de ministro en la SCJN,15.12.2018
3097,13.12.18 Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,15.12.2018
3098,Presupuesto 2019 será equilibrado, realista y sano para las finanzas públicas: presidente de México,15.12.2018
3099,Firma presidente iniciativa para cancelar reforma educativa,15.12.2018
3100,En Jojutla, presidente López Obrador presenta Programa Nacional de Reconstrucción﻿,15.12.2018
3101,Programa “Misión Paisano”,15.12.2018
3102,Reducción salarial de alta burocracia, asunto de principios y respeto a la Constitución: presidente López Obrador,11.12.2018
3103,El presidente Andrés Manuel López Obrador encabeza la entrega del Premio Nacional de Derechos Humanos 2018,11.12.2018
3104,Decisión sobre elección de Puebla fue equivocada y antidemocrática, pero se respetará, afirma presidente López Obrador,11.12.2018
3105,Prepara Gobierno de México recepción de peregrinos y paisanos por temporada decembrina,11.12.2018
3106,Cambiará política petrolera del país, afirma presidente en presentación del Plan Nacional de Refinación,11.12.2018
3107,Beneficiará a consumidores e incentivará inversión en CFE reducción de sueldos onerosos: presidente López Obrador,11.12.2018
3108,Asiste presidente López Obrador a toma de protesta de gobernador de Chiapas, Rutilio Escandón,11.12.2018
3109,En Acaponeta, presidente López Obrador anuncia inversión inmediata de 500 mdp para damnificados del norte de Nayarit,11.12.2018
3110,En Tuxpan, presidente de México anuncia plan de cuatro acciones para la reconstrucción de Nayarit,11.12.2018
3111,Robo de combustible será delito grave; presidente López Obrador exhorta a familias mexicanas a orientar a jóvenes,11.12.2018
3112,Destaca presidente avances en sistema de información de incidencia delictiva y coordinaciones territoriales para atender la inseguridad,07.12.2018
3113,Revela presidente Andrés Manuel López Obrador terna para ministro de SCJN,07.12.2018
3114,Entidades federativas recibirán incremento del 10% en participaciones federales, anuncia presidente de México,07.12.2018
